id,final,source,reason,old_name,old_address,city,country,country_code,old_lat,old_lng,place_id,google_name,google_address,google_lat,google_lng,business_status,google_primary_type,google_types,google_maps_uri,google_phone,google_rating,google_rating_count,google_opening_hours,has_photo,google_photo_name,google_photo_attribution,decision
8435,verified,rules-yes,unique name matches + same city,Sambation Cyprus,"Apollodorou 4, Larnaca, 6020, Cyprus",Larnaca,Cyprus,CY,34.9124828,33.6327707,ChIJMQRXyKSC4BQRzji-dbDR0b8,Sambation,"Apollodorou 4, Larnaka 6020, Cyprus",34.9123692,33.6327718,OPERATIONAL,restaurant,restaurant;food;point_of_interest;establishment,https://maps.google.com/?cid=13822059287196612814&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,24 242425,4.4,126,Monday: 9:00 AM – 9:30 PM | Tuesday: 9:00 AM – 9:30 PM | Wednesday: 9:00 AM – 9:30 PM | Thursday: 9:00 AM – 9:30 PM | Friday: 9:00 AM – 2:30 PM | Saturday: Closed | Sunday: 9:00 AM – 9:30 PM,yes,places/ChIJMQRXyKSC4BQRzji-dbDR0b8/photos/AaVGc3mCkuDXaJNFOow8zgtYp1fTkvdKqEWKkchOafXehinsSjTAaxnksJGS3w25TfYqpYv3P_-m6uFdLE_R0YD3RAv0OVZ-SXAw8lUODbsMLANzoNPPtZCZFsBpTe1xL7sHGYoeer5jsBfkAeY1dmU1dB6I5xWT5NCM2d2vTcMBLuOi1IEczzX8eAY6S5wraFedOfALAmwDw6_ixiwpNwALLNWXOjuEredcB_KaGQgoETAn0FcDftkjJ9Sy2SVrGr10ELo3Dx1ymVo-LwXaskCm9_Mv7gU6JwypEQv4l6jMfAPuK9d94sNH7U-DkDGDa4NE9TnDxI6OAWihJd9jv9uyZlQVnq6bx-QXVAWbH5osDBLHFe8JFJOJqJPaKFfAiDp5xi1w_d9PZGXJ1GiH3J0ISS3ZqfiIaRTVlcHTUDTIjII,Sambation,
8436,verified,llm-yes,"LLM אישר (0.95): שם זהה (Shamaim), כתובת מדויקת זהה (Apollodorou 4, Larnaca 6020), עיר זהה. B הוא Google Places של אותו המסעדה. ההבדל בשם (Dairy Restaurant - Chabad Larnaca ב-A לעומת רק Shamaim ב-B) הוא וריאציה סטנדרטית בתיאור. כל הפרטים הקריטיים (שם ייחודי, כתובת, עיר) תואמים.",Shamaim Dairy Restaurant - Chabad Larnaca,"Apollodorou 4, Larnaca, 6020, Cyprus",Larnaca,Cyprus,CY,34.9124828,33.6327707,ChIJlTXuNgCD4BQRvu34UsOTdCs,Shamaim - שמיים,"Apollodorou 4, Larnaka 6020, Cyprus",34.9123447,33.6328163,OPERATIONAL,breakfast_restaurant,breakfast_restaurant;restaurant;point_of_interest;food;establishment,https://maps.google.com/?cid=3131290108049288638&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,95 590988,4.4,30,Monday: 8:30 AM – 9:30 PM | Tuesday: 8:30 AM – 9:30 PM | Wednesday: 8:30 AM – 9:30 PM | Thursday: 8:30 AM – 9:30 PM | Friday: 8:30 AM – 3:00 PM | Saturday: Closed | Sunday: 8:30 AM – 9:30 PM,yes,places/ChIJlTXuNgCD4BQRvu34UsOTdCs/photos/AaVGc3n-zVfY472C6h-NF37P-TaqowGLa4Lag5QKcxWhJhojsiUNkDMOZ5bQl2KgGJZ7qvmjqy7wxR64oQXfVuZzV8zMdN49gSP1m5Ybz2Y6Vn8tLe2ukZofFrZQihrheV6jYjx5AAKUAu0O2OthDqL2TI4yJrr6H--hISxchuoPGW5H4mqInKbX69a9gTn53iPNdgEiyCXgBjh4i7oX02NgLLRka0w8hAXeOhjXTL-0bUWEKxnJSrtqeHZByjMOz7i7_1p9S3U4CPxm7ChNRrtBmzSWpRqghLF8Y3LBwCvMVqnjmQcFC-4lvXyrLeBQKUvYIoU4WsgrsuxwUvxpBwBe9q1kWQ_TYpwI38pin24RCahxJRZAI_wg3Puqxstn-QpUnkmOvpYlJEWdkjCKOf0RTBjZCIB4vDIyjaFSAmZD8jDYWp8eaN-ikjJGUNI27w,קוגן Kogan,
8437,verified,rules-yes,unique name matches + same city,Allenby - Chabad Limassol,"Porfyriou Dikaiou 5,, Limassol, 3095, Cyprus",Limassol,Cyprus,CY,34.689982,33.0531529,ChIJpwUnHGsz5xQRIw52KPiJ9oA,Chabad of Limassol,"Porfyriou Dikaiou 5, Limasol 3095, Cyprus",34.689470199999995,33.0533445,OPERATIONAL,synagogue,synagogue;community_center;tourist_information_center;tour_agency;travel_agency;event_venue;place_of_worship;service;association_or_organization;point_of_interest;establishment,https://maps.google.com/?cid=9292766580049317411&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,25 363770,4.8,189,Monday: 8:00 AM – 7:45 PM | Tuesday: 8:00 AM – 7:45 PM | Wednesday: 8:00 AM – 7:45 PM | Thursday: 8:00 AM – 7:45 PM | Friday: 8:00 AM – 8:00 PM | Saturday: 10:00 AM – 7:00 PM | Sunday: 9:00 AM – 2:00 PM,yes,places/ChIJpwUnHGsz5xQRIw52KPiJ9oA/photos/AaVGc3nvqvBkWdBbhHMVHh_i1mOi3SJrg8Yi_YWBKSoElaSEbBFzj2VYdZtdHpJOULSq3UqPPi7daURgWQjSJSGXik6n_Jw4eLbm2WeqwOGCydPMOft5Y96dsIfsAUmMQqCPbz7C71IqyS8bgDwbf0mYPgi7uxa3Mxt-OszQ4Cz3vI-VyiXHKcKaVAjOXa6kzq6YL14rGSbXTjJDrYi13L1agfXIs96K54cJ0aQFqS2JdA1SogFnOZP3rMBaWL0m2Oa9SVN5o-CbB6rDUpq8hnYUKhO-et2CSm5Pu09xvlcHXxRYcMG3QnkpQWTyJpR0PvIRULnEj-yTfaOK2dB0T2DeoUQuUvt_OnywKGrj4g7lB69foCH8CDS13ervq0QwJ3ccxYaoEbzqXX5ctfiyIGOUfixBoZZjRb1GPZLgATApHEQ1evKzc2VXcOaYaQbJwfyh,Chabad of Limassol,
8438,verified,rules-yes,unique name matches + same city,ASADO Nice To Meat,"Dimitruo Mitropoulou 10 Limassol , 3036, Cyprus",Limassol,Cyprus,CY,34.6852901,33.0332657,ChIJpVD1JCIz5xQR0tj-W6mKOjo,Asado kosher,"Dimitri Mitropoulou 10, Lemesos 3036, Cyprus",34.672281700000006,33.0432839,OPERATIONAL,restaurant,restaurant;food;point_of_interest;establishment,https://maps.google.com/?cid=4195818462846572754&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,99 774414,4.8,1706,Monday: 12:00 – 10:00 PM | Tuesday: 12:00 – 10:00 PM | Wednesday: 12:00 – 10:00 PM | Thursday: 12:00 – 10:00 PM | Friday: 12:00 – 5:00 PM | Saturday: Closed | Sunday: 12:00 – 10:00 PM,yes,places/ChIJpVD1JCIz5xQR0tj-W6mKOjo/photos/AaVGc3megtpFUVPA3akmHUtrP4JPzuEHKfKCh-vFrQi8ABTDQS1U56Y3-DbLlvE7NMsF0YmDsibZrOo9lxdgF-DM0IHVu_hTp4jO6Kl1AiBte7fTyKqkfRV_LTFMKHknpWt5pfj7aQ84oNeqcwnbXtEU_RWq18pFmUi7W0G3aQgZ0pHl_jLK-pNba2isudCRJyoPO2XNG3nA6Lc5s37krWjaLQAo-YT--SYaaSey_BY-MGEBS8Jwq-uNS5Whnnlkl2436KdXLPpHOjCTkN02nHBRGKOLJTe9S4EwTp-ZeIlDa5_AHH5i_SvAAfLmlwbTwqAS1SXS0FleNvu7wTtVL_A6CsfCCJlPe9xubXKrG-19YU_7ZO344CCRV6X_SxN6JSJvdaeGjFiH_YdMYAjgVC5ikzwCceqeLGyec9U_eKv9p-lPhQ,Asado Nice To Meat حلال / כשר,apply_google_shadow
8439,verified,rules-yes,unique name matches + same city,Delicateso,"Georgiou Griva Digeni 5, Limassol , 3106, Cyprus",Limassol,Cyprus,CY,34.7138288,33.1281775,ChIJa9P4vIoz5xQRh-Wy6zUuMio,Delicateso,"Georgiou Griva Digeni 5, Lemesos 3106, Cyprus",34.6871575,33.0544466,OPERATIONAL,restaurant,restaurant;food;point_of_interest;establishment,https://maps.google.com/?cid=3040543507551020423&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,99 991225,4.8,496,Monday: 12:00 – 10:00 PM | Tuesday: 12:00 – 10:00 PM | Wednesday: 12:00 – 10:00 PM | Thursday: 12:00 – 10:00 PM | Friday: 10:00 AM – 3:00 PM | Saturday: Closed | Sunday: 12:00 – 10:00 PM,yes,places/ChIJa9P4vIoz5xQRh-Wy6zUuMio/photos/AaVGc3nHjNiKXD9kbf4UnmfWnTkq7CFo9i65rCkKFGXiU1eTE6v1q_cVO7BqL_hip8UTLQwZcEMAxwrzIyGTJ-g4D0llUqt48KGRcW3FMxeg8tmiCZN1g5EC-nMO2jW8h4On7rabpI8R5j-PlpQ3kDSQ3hQkm7UEeRVDxeVRrVWhBxIBPpGCvwFpNa62CIJCDPxTO0Xugk-qY61w9DEW-nUeDDP58YzpDO7wsaWSuilXGe4WyYRZP6yzwfti0ZxgCtfrBfu3f5YwjeF5XRvgdOGRIE3xmPpiNOrMjObXg0PpgazLczpUVQxoyPIScLG3sHuOnp5U1Pr9Eqjp4Y_-GS_BCQ6S7ovFZ4ng5bUNfyTXABxJHfzUDTDS5tDITO0YkNPR6JkmmFehvW2C3_V4BrzRBah6SzzGJX3BpVWTZf3Jnut3Sw,דליקטסו כשר,apply_google_shadow
8440,verified,rules-yes,unique name matches + same city,Makolet - Kosher Shop in Chabad Limassol,"Porfyriou Dikaiou 5,  Limassol, 3095, Cyprus",Limassol,Cyprus,CY,34.689982,33.0531529,ChIJpwUnHGsz5xQRIw52KPiJ9oA,Chabad of Limassol,"Porfyriou Dikaiou 5, Limasol 3095, Cyprus",34.689470199999995,33.0533445,OPERATIONAL,synagogue,synagogue;community_center;tourist_information_center;tour_agency;travel_agency;event_venue;place_of_worship;service;association_or_organization;point_of_interest;establishment,https://maps.google.com/?cid=9292766580049317411&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,25 363770,4.8,189,Monday: 8:00 AM – 7:45 PM | Tuesday: 8:00 AM – 7:45 PM | Wednesday: 8:00 AM – 7:45 PM | Thursday: 8:00 AM – 7:45 PM | Friday: 8:00 AM – 8:00 PM | Saturday: 10:00 AM – 7:00 PM | Sunday: 9:00 AM – 2:00 PM,yes,places/ChIJpwUnHGsz5xQRIw52KPiJ9oA/photos/AaVGc3nvqvBkWdBbhHMVHh_i1mOi3SJrg8Yi_YWBKSoElaSEbBFzj2VYdZtdHpJOULSq3UqPPi7daURgWQjSJSGXik6n_Jw4eLbm2WeqwOGCydPMOft5Y96dsIfsAUmMQqCPbz7C71IqyS8bgDwbf0mYPgi7uxa3Mxt-OszQ4Cz3vI-VyiXHKcKaVAjOXa6kzq6YL14rGSbXTjJDrYi13L1agfXIs96K54cJ0aQFqS2JdA1SogFnOZP3rMBaWL0m2Oa9SVN5o-CbB6rDUpq8hnYUKhO-et2CSm5Pu09xvlcHXxRYcMG3QnkpQWTyJpR0PvIRULnEj-yTfaOK2dB0T2DeoUQuUvt_OnywKGrj4g7lB69foCH8CDS13ervq0QwJ3ccxYaoEbzqXX5ctfiyIGOUfixBoZZjRb1GPZLgATApHEQ1evKzc2VXcOaYaQbJwfyh,Chabad of Limassol,
8441,verified,rules-yes,unique name matches + same city,Moses Kosher Cafe,"Theklas Lysioti 23 Limassol, 3030, Cyprus",Limassol,Cyprus,CY,34.6857974,33.0473323,ChIJpQcNcQAz5xQR0jV-0VuGcX4,Moses Kosher מוזס כשר,"Theklas Lysioti 23, Zip 3030, Limasol 3030, Cyprus",34.685784,33.0472453,OPERATIONAL,family_restaurant,family_restaurant;restaurant;food;point_of_interest;establishment,https://maps.google.com/?cid=9111211250062079442&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,94 624103,4.8,354,Monday: 9:00 AM – 10:00 PM | Tuesday: 9:00 AM – 10:00 PM | Wednesday: 9:00 AM – 10:00 PM | Thursday: 9:00 AM – 10:00 PM | Friday: 9:00 AM – 2:00 PM | Saturday: 9:00 – 11:00 PM | Sunday: 10:00 AM – 10:00 PM,yes,places/ChIJpQcNcQAz5xQR0jV-0VuGcX4/photos/AaVGc3k3rREW-PFY5pZN-0bHTjNdMVU8L6CmduBEGmwpAtmnoFAqNgKySqr5HGVHqHlpEbPjblnSyLHpo6c9K_Mc6cdJry0TZshXd307JuDjtt8RnUx1z82KDX8xKVT10CRqjPj09JRpxd3qTpex6UY1JPJ6EVkHTnd6qMQfvmieR6RjQ1DzyCRsG9vf0fsUvdHRt6EVOz2xCiqOCgeSqGeFv9OdUwE66cO2XfzUMDgnrd9sIW3zFS_f7lKaMMeISYaK24fVTmH6WtbD3HkIEN1xrC409ZudW5cARpRwkDAski6NXyUEhfDb56lDwV_lNkKIQuhhnWJvRtK7Ei5A3J37H2Wn097uRC_YWmBFEXT9ggFgkvEum4uuWUHb794jgALJVStwK1OJhxcp7ULyQxjASWJyEUl0ksavUb5wzDFwwy9hkkSFxImnmXnQuw_fI8oU,Sagiv Assayag,apply_google_shadow
8442,verified,llm-yes,"LLM אישר (0.95): Same name (Anoch), identical address (Melinas Merkouri 3, Paphos 8042), same city, kosher restaurant type matches. Hebrew name אנוצ' כשר confirms kosher certification. Address coordinates exact match. Deterministic analysis shows perfect address alignment (houseExact, streetMatch, cityMatch all true).",Anoch Restaurant Paphos,"Melinas Merkouri 3, Paphos , 8042, Cyprus",Paphos,Cyprus,CY,34.6996966,32.6011264,ChIJ_47v2DQH5xQR0CbX7C4on18,Anoch kosher restaurants ( אנוצ' כשר) פיצה כשרה,"Melinas Merkouri 3, Pafos 8042, Cyprus",34.753587599999996,32.4212627,OPERATIONAL,italian_restaurant,italian_restaurant;breakfast_restaurant;fine_dining_restaurant;meal_takeaway;pizza_restaurant;grocery_store;food_store;store;restaurant;food;point_of_interest;establishment,https://maps.google.com/?cid=6890270136907278032&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,95 968677,4.6,598,Monday: 9:00 AM – 11:00 PM | Tuesday: 9:00 AM – 11:00 PM | Wednesday: 9:00 AM – 11:00 PM | Thursday: 9:00 AM – 11:00 PM | Friday: 9:00 AM – 3:00 PM | Saturday: 7:30 – 11:00 PM | Sunday: 9:00 AM – 11:00 PM,yes,places/ChIJ_47v2DQH5xQR0CbX7C4on18/photos/AaVGc3ndYtTQHyqicVSfZyiRBOB7VYd1yBq3FBIKDWa85NzpnCfjQF9esOwmrW51jOQVrQAnIOR28yrjS0-8FNR2y9mXdHW21ONeVWFlGgVawReo2ChWLgY-JQQnP4k0Wiu0TR4cITkHXZhWzK1zSa5UV12waLQKIA3gMWoq1YnHtUmfzlRuQNJ7tdfZlWwxyuJ-I5BiappZ_IRfc8hy9pT5UZlWsF_dk2rRWrnHJcWVrQAaL6VW1XVDFA_OKQWcFnoI_JjbpJl9vSJ6lazyBO014R-rj1Gj2gwuInVFyFJTHnOn3MCTEc4cN1DOMueo5O5D40G9NM7k8Ym4dO_Yd__wcViLNCFGdzVld_YVC6GpcSJLZixq4kO64EUOK32UofGSllN2A2i6SYdBgp1KfC46XSUhOOmJBmORAWSArdmiwLij5dEf,Anoch kosher restaurants ( אנוצ' כשר) פיצה כשרה,
8443,verified,rules-yes,unique name matches + same city,Gefen Mini Market,"Othelou,  Paphos , 8042, Cyprus",Paphos,Cyprus,CY,34.7743988,32.4231586,ChIJw_I8XGQH5xQRdSb4aAKcgUY,Mini market Gefen,"Othelou, Pafos 8042, Cyprus",34.7548107,32.4207582,OPERATIONAL,grocery_store,grocery_store;food_store;store;food;point_of_interest;establishment,https://maps.google.com/?cid=5080513388815591029&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,99 069460,4,13,Monday: 9:00 AM – 9:00 PM | Tuesday: 9:00 AM – 9:00 PM | Wednesday: 9:00 AM – 9:00 PM | Thursday: 9:00 AM – 9:00 PM | Friday: 9:00 AM – 5:00 PM | Saturday: Closed | Sunday: 9:00 AM – 9:00 PM,yes,places/ChIJw_I8XGQH5xQRdSb4aAKcgUY/photos/AaVGc3kg633N3n765Qen8TuTjmMdG5H4Biqqu8B8r5UeiffI_ZZBoGd9Qcj3JW4Kej2_VG8eXFPGAaH3eB9Ld5femNeArybXGR6YdAPnqFGNk9BwYjAoVxXrrJsfGxwgA3p5IsXD3k9Rhgwupy7714LncSuVrr4zqyGFGxq8dmytQ7X3iOkOA8CrycSMG1ET2nip7qrtuwrcpTaZPtjXlqBJ9nHgBvQLAAywt_rpUhpmpNGqaOEwuhGf9fZ1HtL3LQo9Sl26iFlnMijCVFbF1KRX9aT6AYx-Qq8KXLkE8ufXaJQrcEORCQGxAxNvHtIFt4qfPgZdvfFXBbqCLK_Y5wT4vIqkf82d6eAac1O38OVRgQhaddCG_R3pXMEP7T-cP2XDyK1I4m1uGldG2JhpqVjyh1yJgX2q1O_3xLJCM4ns_L_xTg,Ellie W,apply_google_shadow
8444,verified,rules-yes,unique name matches + same city,Jerusalem Restaurant Chabad Paphos,"5 Othelou Street, Paphos, Cyprus",Paphos,Cyprus,CY,34.7743988,32.4231586,ChIJW0Pu0vsG5xQRAqPn3DVhKJQ,Chabad of Paphos,"QC3C+PC4, Othelou, Pafos 8042, Cyprus",34.7543451,32.4209123,OPERATIONAL,restaurant,synagogue;place_of_worship;association_or_organization;restaurant;point_of_interest;food;establishment,https://maps.google.com/?cid=10675889800649089794&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,99 981770,4.8,761,Monday: 8:30 AM – 9:00 PM | Tuesday: 8:30 AM – 9:00 PM | Wednesday: 8:30 AM – 9:00 PM | Thursday: 8:30 AM – 9:00 PM | Friday: 8:30 AM – 9:00 PM | Saturday: 8:30 AM – 9:00 PM | Sunday: 8:30 AM – 9:00 PM,yes,places/ChIJW0Pu0vsG5xQRAqPn3DVhKJQ/photos/AaVGc3lDYwESjfc1JL5Ca3Aodt2P6nl2ueDb0jL8JW9yw6I8Ps0gdlGsuvM8vKudMrS4bNIhKjcjHBPCYeAiRjMPDP7obryJchEGx6jIP0WUM1MtU4ULZjB020wLJA9-adO9_9x__9beuBQtgFgARTzWunl3bK_e_YVEkYuSuD0qefYTX2fDJSomeMLQPZhWF4zZPPvj__azBc2SdpnOpLs-mbLlbzhh6jx1UvtCU9DZvMzLX6QCbXy069WR3z-pdj4LhBLaJcQzZUgOoVi2wj8VYFdlWsePqBVT0E32otsBvHYfwrKstAEJbtYaB9514aoh2CT-Avy1pL4uJrvJvhFS8GOqrSUMJWQ1mUKqpAZS9O2IUdppKdyFGxWAJweoPVXwIYt3xYdSeHcBgCISPoadJFFyPsqWg7s7dXmf9TD43Kuriw,"בית חב""ד פאפוס",
8445,verified,rules-yes,unique name matches + same city,Kosher Food at the Chabad Latchi,"Box 66091, Latchi CY, E713, Polis Crysochous, Cyprus",Paphos,Cyprus,CY,34.7743988,32.4231586,ChIJhRGrS0F15xQR_ftrxdFkDCc,chabad house latchi,"Latchi CY, Box 66091, Λεοφόρος Ακάμαντος, Polis Crysochous 8830, Cyprus",35.0344,32.4105188,OPERATIONAL,synagogue,synagogue;convenience_store;food_store;place_of_worship;association_or_organization;store;restaurant;point_of_interest;food;establishment,https://maps.google.com/?cid=2813734719322848253&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,99 019060,5,58,Monday: 8:30 AM – 9:00 PM | Tuesday: 8:30 AM – 9:00 PM | Wednesday: 8:30 AM – 9:00 PM | Thursday: 8:30 AM – 9:00 PM | Friday: 8:30 AM – 9:00 PM | Saturday: 8:30 AM – 9:00 PM | Sunday: 8:30 AM – 9:00 PM,yes,places/ChIJhRGrS0F15xQR_ftrxdFkDCc/photos/AaVGc3mna2yMNakbqBCPxE0GmMzdDXRsXIcnLZptprzk4F_8w1gvLXT9kxWQ-lVMqO_EyvhBKXNlM4d_5o2kVJY_JSPPpfnIrRHHU-vzSsSpe6kHLRSRz2AnoItpWk_crt9VuZBtukNKfM7yTynVbsG66x3_B1O3p7Id9o7sVE_ZBkJ-UV3-z58nsdostCwTMPtAOoGx08DOTE48HiZlNqQt8dLMhSVuz-foOUplIklDR1aki7TegAb562s8S9VCTC_pJ4mN6hxUAv_RsMSFq7gxlKvcfActXhhS-iVsbW9QkFnaPPoJOHXMLKdDIp49pkNIk_sOGRbLRhsA8Q1SggFqWsdixd2PzePMFEUkTh1Q6fjx9D0oz4qyx_8WntqwQFclTp3id5aCELnl-pj2SZfSEiDmdNu7Q9ghlsU1DMX0hmM1X_wKWgg7wgi3m119bFiL,הני ליפסקר,apply_google_shadow
8446,verified,rules-yes,unique name matches + same city,Motis Tavern,"Petridion Ave 47, Emba , 8250, Cyprus",Paphos,Cyprus,CY,34.7743988,32.4231586,ChIJu4Pjvv4H5xQRmHUU7XpEKog,הטברנה של מוטיס פאפוס כשר motis tavern kosher,"Petridion Ave 47, Emba 8250, Cyprus",34.8004203,32.4311747,OPERATIONAL,restaurant,israeli_restaurant;middle_eastern_restaurant;live_music_venue;event_venue;restaurant;food;point_of_interest;establishment,https://maps.google.com/?cid=9811730032934286744&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,97 942559,4.5,546,Monday: 8:00 PM – 12:00 AM | Tuesday: 8:00 PM – 12:00 AM | Wednesday: 8:00 PM – 12:00 AM | Thursday: 8:00 PM – 12:00 AM | Friday: Closed | Saturday: 9:30 PM – 12:00 AM | Sunday: 8:00 PM – 12:00 AM,yes,places/ChIJu4Pjvv4H5xQRmHUU7XpEKog/photos/AaVGc3kjsJVSFjHDBKyp8KxjPKCzzZ9cz-HIM_hMPVcAhAN02Z96WdK8GgUrM7euNCLNIXfekOoWBXzw61jtkaycAdZpJM8Pl6-oX-d7e63CMDEzALGsh44K1i4_tlkpI16-IFk4A10hpPgUejZISXOkoQPhzvp9XcFQZF1uSQVvG0gD5n5KXS8SUYnqiLt8GjOBSopoJ8cwiCN87j54C9YIva_B9TdhCMf-57YGb29ujBVviqJRb5hGW_tx54Nme2fxnAhTGq-iHrNPQogmYVWIBG3kz-fjNKe-jOzaOALWoW4SdTDLnbmGiMCcRc5qkU6VwXOXE1jgCG0XzKAN3wp9L_RujqAoO62NnbU3HSTXSY_5f_DhfT0_P-LZq77jeo5tJ8egyGsPfI_snhM3UzkFyuuLIdstrnRgnO_KoFAOr1aNDe2Dz7rE7BgNh5KqzkyP,הטברנה של מוטיס פאפוס כשר motis tavern kosher,apply_google_shadow
8447,verified,rules-yes,unique name matches + same city,Pita Crispy Paphos,"Afroditis 10-16, Paphos , 8015, Cyprus",Paphos,Cyprus,CY,34.7791633,32.4192403,ChIJL9MvAjIH5xQRnaN6y8Hpv0Y,pita crispy paphos kosher פיתה קריספי כשר,"Afroditis 10-16, Pafos 8015, Cyprus",34.779218799999995,32.4194885,OPERATIONAL,restaurant,israeli_restaurant;fast_food_restaurant;middle_eastern_restaurant;restaurant;point_of_interest;food;establishment,https://maps.google.com/?cid=5098050321758462877&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,97 942559,4.3,43,Monday: 12:00 – 5:00 PM | Tuesday: 12:00 – 5:00 PM | Wednesday: 12:00 – 5:00 PM | Thursday: 12:00 – 5:00 PM | Friday: Closed | Saturday: Closed | Sunday: 12:00 – 5:00 PM,yes,places/ChIJL9MvAjIH5xQRnaN6y8Hpv0Y/photos/AaVGc3kTgZrtW0zHSWpH7ZKvC2fy8Qk7ETyZ67PbwobcRK2dghzieGQsd4-4yh7f8pSAJQZ2G-YOHSOSVKv-p6hhL-ENuR3R3ZV6uZStmVw9RsgVxSnipN0SUGaXj9jRtw5rRZqLKq4EZQb9IUmApIYEnoNwgfS2SK3ETpDIPj9oKhgU3vFK3kA7Mx49cB156uWTPERoTtJsZpfKc6PXeBfFSoa9JI1SANOsxnjdfLwUG9JtogKKlKNAEA1BCsZs5DMLTDtvUbrIKa5eH77PSwjfwvSfl6LecFGQUekPPhrEQSMBtBERKHUzowaorGCW1bYpOql9bdJNKchoKd3JFid7K0n8G5Qev23mxX8iCkaBi8Ylr6UaNqXEld93it1S82at-R6pR8eCmG8k_cfzyDHqbQ9bnSqQJcdoJAB9fHPnsrTdOgdLK8KCCRu0z5yH-A,Oleg G,apply_google_shadow
8448,verified,llm-yes,"LLM אישר (0.85): Same unique restaurant name (Sabba), same city (Paphos), same street (Dionysou), very close house numbers (1-2 vs 4 - likely same building/location with address variation). Both are kosher Israeli/Middle Eastern food establishments. Distance of ~70m is within typical address discrepancy margin for same venue.",Sabba Take Away Paphos,"Dionysou 1-2,  Kato Paphos, 8041, Cyprus",Paphos,Cyprus,CY,34.7568853,32.4164341,ChIJ15eFEUYH5xQR7lXcwbxyPBk,Sabba - Israeli Middle Eastern Kitchen,"Dionysou 4, Pafos 8041, Cyprus",34.756392399999996,32.415959799999996,OPERATIONAL,restaurant,restaurant;meal_takeaway;point_of_interest;food;establishment,https://maps.google.com/?cid=1818454504582698478&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,26 811770,4,530,Monday: 11:30 AM – 9:00 PM | Tuesday: 11:30 AM – 9:00 PM | Wednesday: 11:30 AM – 9:00 PM | Thursday: 11:30 AM – 9:00 PM | Friday: 11:30 AM – 3:30 PM | Saturday: Closed | Sunday: 11:30 AM – 9:00 PM,yes,places/ChIJ15eFEUYH5xQR7lXcwbxyPBk/photos/AaVGc3nqmJYchZOGhrhk2IJDZJ4Q8WiGJnnNJF-CZ_uk-7t5N3BoYHdMgH0z3vm_FYT3_Dg3aB6KtZRNz9JsR_P2j5l8gk8wsLKwpycCa2Na45NezUX3E2A5hNGaNWoEVaqwIMwevSBxtbTAo9reo8agDrYPgK-5EVNUQOnHkU18Q0oEUNqu7fCYyFjTl1CxACyzEX_Q_QqNzdMGquLqmOmTyC3GZtXPmb3FKo5MAiGkk3bGCWXgZnYgYE_j2-rRtqJMnFpj1P0JAgXVIMPfhYvaQ0ZjHWQInoe8MC4GKbrwEE7-LN8aixY6mMSJ7AwQCYZCgcc1WJQe2ZejXmWTYytIul29qISHw1XtsgUf14FBqdXYlC6RzxNdW8O46O5LqPJgyDgdNX9Yrhqhn-0vRHzsWO5j7GbkOlwXPbaXk7lvlxY,Petros Pattakos (Photographer),apply_google_shadow
