id,final,source,reason,old_name,old_address,city,country,country_code,old_lat,old_lng,place_id,google_name,google_address,google_lat,google_lng,business_status,google_primary_type,google_types,google_maps_uri,google_phone,google_rating,google_rating_count,google_opening_hours,has_photo,google_photo_name,google_photo_attribution
7982,verified,llm-yes,"LLM אישר (0.95): Same unique name 'Mocha Burger', identical address (127 4th Ave, New York, NY 10003), exact house number and street match. 'Union Square' in A is a neighborhood descriptor for the same location. Minor address formatting differences are insignificant. Both operational food establishments.",Mocha Burger Union Square,"127 4th Ave New York, NY, 10003, United States",New York,United States,US,40.7127281,-74.0060152,ChIJRYidG45ZwokRhvi3p0yHzKg,Mocha Burger,"127 4th Ave, New York, NY 10003, USA",40.733219,-73.9897232,OPERATIONAL,restaurant,hamburger_restaurant;american_restaurant;restaurant;food;point_of_interest;establishment,https://maps.google.com/?cid=12163245456921983110&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,(212) 381-1172,4.4,2145,Monday: 11:00 AM – 12:00 AM | Tuesday: 11:00 AM – 12:00 AM | Wednesday: 11:00 AM – 12:00 AM | Thursday: 11:00 AM – 2:00 AM | Friday: Closed | Saturday: 9:15 PM – 2:00 AM | Sunday: 11:00 AM – 12:00 AM,yes,places/ChIJRYidG45ZwokRhvi3p0yHzKg/photos/AaVGc3kxfqFpHIcCdQF2xLbZ9arvc7m5QCTCjJleeDDR8D8aZPe6YV-Ns0xu8R-0KRaVlThmOxZIaOpVCL9865OgkBcowCBBP3O64JfJS2ioXIYnyVTkKq4yeGQeiRiRywTLdUrJJjcg5uG32lz26N1K4RaWuC8nb_mKJs7MvU4047O3QiRzPB9RlFy5MBluQRj9zAJfKuYm5jUDby9qMC0dxQvd2ss2nzK05HTgYG4sq2XtT4ngx6zQV6N0Z5ZJKZQ1tCtcHnKyCaxonjP5GISwwL8ZpLZmzxOdYElp_6EKRjnOBGDh5Mtv-fT21rtXe1-9TfBpOSS4UEi1cUtID9YhRrUlpDKAuFbj6jqzHk828BPDYPY_GRWAsBW0wL-NIwg4SaWBFlkBYTXAKzxTV5P27keApUrNDWer-UhsGKNJMM0W896kjUxzRovLdt7gRA,Mocha Burger
7983,verified,rules-yes,unique name matches + same city,Modern Bread and Bagel Chelsea,"139 West 14th St, New York, NY, 10011",New York,United States,US,40.7383425,-73.9984402,ChIJ38ApNi1ZwokRtQP2nJLHp-c,Modern Bread and Bagel,"139 W 14th St, New York, NY 10011, USA",40.738317599999995,-73.9984521,OPERATIONAL,bakery,bakery;food_store;store;point_of_interest;food;establishment,https://maps.google.com/?cid=16692529976384553909&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,(646) 437-7157,4.4,845,Monday: 8:00 AM – 5:00 PM | Tuesday: 8:00 AM – 5:00 PM | Wednesday: 8:00 AM – 5:00 PM | Thursday: 8:00 AM – 5:00 PM | Friday: 8:00 AM – 5:00 PM | Saturday: 8:00 AM – 5:00 PM | Sunday: 8:00 AM – 5:00 PM,yes,places/ChIJ38ApNi1ZwokRtQP2nJLHp-c/photos/AaVGc3m7AiV6iK9akj42_zYObRbvrI-pgw1YisvkwRoZCvy7M46kAVWGCPq6OG0vHGfAZTzbuys0P5yFfx0nKMhRlWt0WVTuVj4plbPJdZ4Pu53yminTLzqkBXIyyBz0_7QJJi7hMDznykAdfQ9UpVC84u1EijEro5UHwcUaOFKBXZt1wO25cNnKUDaliTqeRFPgU9kHFSnh9-FFoW03lzEQNH8V9FOxMumeBJHOHRta6O3FmlJJiJUFEV8ZDer3IrlJTI7t7m3ZZ__yZ3194qamVwSA2iKElebBxEFIA-Ekiiy03yRXxZIXrD1npM7m3VpxA-4IaXIqN9iKpykYUhruLdBpzb2BEY2gFyhAvEepHOLojDWHjHBHX27iAl7WGw5dF7HpQb8V7ywXcWeY4teD6aqHPbMSRTNRz4cUbzexH1g,Yossi Hoffman
7984,verified,llm-yes,"LLM אישר (0.95): Identical business name 'Modern Bread and Bagel', exact house number and street match (630 Lexington Ave), same city (New York), same ZIP code (10022). The 'Midtown East' descriptor in A is a neighborhood specification within the same address. Address format differences (USA vs United States) are inconsequential. High confidence this is the same kosher bagel shop.",Modern Bread and Bagel Midtown East,"630 Lexington Ave, New York, NY 10022, United States",New York,United States,US,40.7127281,-74.0060152,ChIJV3CwXVhZwokR-yVRey8hZIc,Modern Bread and Bagel,"630 Lexington Ave, New York, NY 10022, USA",40.758538699999995,-73.97111480000001,OPERATIONAL,cafe,cafe;food;point_of_interest;establishment,https://maps.google.com/?cid=9755959180607432187&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,(646) 583-3390,4.5,212,Monday: 7:00 AM – 9:30 PM | Tuesday: 7:00 AM – 9:30 PM | Wednesday: 7:00 AM – 9:30 PM | Thursday: 7:00 AM – 9:30 PM | Friday: 7:00 AM – 6:00 PM | Saturday: 8:00 AM – 4:00 PM | Sunday: 8:00 AM – 9:30 PM,yes,places/ChIJV3CwXVhZwokR-yVRey8hZIc/photos/AaVGc3mxcTSdAA6Qbs3qEQqlly4nlJpGS5_qQT7hsVKxVX4e7_Avcz9GNvsgJ9_gyaPBVTnCvPFW92fMRO_LzwkH7lg8eCrN6UspVs92TZdh1tZXzCn9JuzFH-33cXp-acdJyeZ46E2IdY4KySniqd9mzR49Bel46KFO_QkUl3A9-2Lw6fTYLNsz8Ww2Kqj3GziXg_2m1hlvNZKr2W_7Kn9ykG3cxxyOBXJWrCy-1-JPI0PO-nvDJXbpeN56fMa_kkDKTO5KI8CDe9588qEgbsWWVnriAbOc_yjlff454m7QIM7KTM5FYVKtLwwizG6T3y1k8paGqqbNAKVpLz5lXbXjhdjMwc2j1ZeSwT0oDyogxEtAx9jxKttpV-qYkFGeB9ej-lmm175VVE2TP9aQqhWi2iuDJMueFtn0ibawtkZT-NZdvn9eFzyw-SGHj83JPw,Modern Bread and Bagel
7985,verified,llm-yes,"LLM אישר (0.95): שם זהה (Modern Bread and Bagel), כתובת זהה לחלוטין (1427 3rd Ave), עיר זהה (New York), מסוג מזון. הפרשי ניסוח בכתובת (NY vs New York) הם וריאציות סטנדרטיות בתבניות כתובות.",Modern Bread and Bagel UES,"1427 3rd Ave New York, NY, 10028, United States",New York,United States,US,40.7127281,-74.0060152,ChIJjct64exZwokRJ_Y1AJFAUuc,Modern Bread and Bagel,"1427 3rd Ave, New York, NY 10028, USA",40.775335,-73.9562657,OPERATIONAL,cafe,cafe;point_of_interest;food;establishment,https://maps.google.com/?cid=16668456162369599015&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,(646) 443-6658,4.1,259,Monday: 8:00 AM – 9:30 PM | Tuesday: 8:00 AM – 9:30 PM | Wednesday: 8:00 AM – 9:30 PM | Thursday: 8:00 AM – 12:00 AM | Friday: 8:00 AM – 12:00 AM | Saturday: 8:00 AM – 12:00 AM | Sunday: 8:00 AM – 9:30 PM,yes,places/ChIJjct64exZwokRJ_Y1AJFAUuc/photos/AaVGc3kzl3k8iFObz5YM4Xv4hdqCGMHiHo_8mN53IzNlA8w2UAmvJ3dbnFUJfCVMbnQj8ey3Ti7yCWWtih-1nDwdEpOkCzzACRHSz5vnFr-rMrbErVwLx6p-kBfsmtPMWG9FPvhdZr0XigY3vu17Rn1vjN2Y3m5-fkEImtdRa4QzD5DK2z6_mUZtYBwBkN2KaY0EHvPcoXQJ8j7KLEKKVlDOIBisMYNPCq0OVEXkE7Qc7VGBBlHDDkKJ4cKJz6zs2QAp7m3Q2pAeten3Ei1Ks6Qo9zzKtGAG5iaKhcCABWexHAjVqlZ8FSmmN-m9XFfErNusVpecg-fJbLOGbMknjQeTOd32ge-c-DnJoKuWM_KGbcSrJnp7mF_UxKC1KoZT187xKRtC2SRWuasOvLdwEOS18oyqD8QmRrYaqvprrLEQQQCY_Q,Modern Bread and Bagel
7986,verified,rules-yes,unique name matches + same city,Modern Bread and Bagel UWS,"472 Columbus Avenue, Manhattan, NY 10024, USA",New York,United States,US,40.7127281,-74.0060152,ChIJAc9IDW5ZwokR18hDD6ev_j0,Modern Bread and Bagel,"472 Columbus Ave, New York, NY 10024, USA",40.7844487,-73.9740089,OPERATIONAL,bakery,bakery;food_store;store;restaurant;point_of_interest;food;establishment,https://maps.google.com/?cid=4467201012448610519&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,(646) 775-2985,4.3,1744,Monday: 8:00 AM – 9:30 PM | Tuesday: 8:00 AM – 9:30 PM | Wednesday: 8:00 AM – 9:30 PM | Thursday: 8:00 AM – 9:30 PM | Friday: 8:00 AM – 3:00 PM | Saturday: Closed | Sunday: 8:00 AM – 9:30 PM,yes,places/ChIJAc9IDW5ZwokR18hDD6ev_j0/photos/AaVGc3lYJMrJn-klZPDNzOLsBweSiUbVoTocvyU7oz8npnpClGISeH9K5mLZN-199d7l5rJNSCMhtJxStETQr28tMff3WtqRHFpnTH1C7HwpZwSA7U6a5iI48_BD5ZCyK8z0e4fNExVyiYYqnkQE5KCI384t8rQ4rjv6TcUCK13QbN3MizmKu5M6JgXJCxhE9X_edppWgVJcOM_XW2Dv8vcuCXIdtbTk67zLeasRhASRfg8QnzFY58LkvdfQ6l3wmUtKlbw1Vgyg9V3QeKy-76jau3Oe8j_K9Q938ize4x5AIJfwmQUdP_cnfaX2upzsiyWLmsaQLXrbD7b9A7W7YH4UBSu6TZdTsVHi2AXeenCMD884BNJH5rim3P40cwJd0VKmI9i1qAn32kakj_Y6sW_6bhWpGV1Rglj-e2iH8TG20GCykA,Modern Bread and Bagel
7987,verified,rules-yes,unique name matches + same city,Moishes Place,"868 Bedford Ave, Brooklyn, NY 11205, USA",New York,United States,US,40.7127281,-74.0060152,ChIJR7bwsutbwokRwWg-sjxUwac,Moishe's Place,"868 Bedford Ave, Brooklyn, NY 11205, USA",40.6951998,-73.95647989999999,CLOSED_PERMANENTLY,restaurant,meal_delivery;food_delivery;fast_food_restaurant;chinese_restaurant;restaurant;food;point_of_interest;establishment,https://maps.google.com/?cid=12088035494504327361&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,(718) 451-4700,4.6,590,,yes,places/ChIJR7bwsutbwokRwWg-sjxUwac/photos/AaVGc3n6lL0GYmpVB2wqIAthre2RajFZNvQbIuymmX08LfdXzNjwyXCQ7IkMtAGZc6dIM6ybsEfgdS4KSx5ZRnv3qBM5og4rMH08qXbIxScbhJnINfmBQ27vV3uebiWlP36kwkZtP5VfPi0owb4RsT3shB3hezXhxO2YxFZi7iyMwr7dCADj_3BGLvPpMhenvE5Vcf8pCtUg2kpp0P0cqMys-ZQUVk9gr0E-kl9I318hVJmxOgAuUpjXvvShhIBxTroZRIuv0VeWW_zjRsdJfwZ72abxbW-HpnArPl892sBg1usuUHfsUg10E8_VQUjTcWFXoAmM7Z42xnUhusp5RPh1g9oc0VnQzSX2be9Smny15JV4r6eH58gNb2UCAG_1JPsvG-AZZBSiL_omfnLo55EtZhm1ufKN-y2QixHuQNPL-SIoB6MN,IDO_NYC
7988,verified,llm-yes,"LLM אישר (0.99): Identical unique restaurant name + exact same street address (1435 1st Ave) + same ZIP code (10021) + both operational ice cream shops. Minor address formatting differences (comma placement, 'United States' vs 'USA') are not meaningful. This is clearly the same physical location.",Morelia Ice Cream Paletas - Upper East Side,"1435 1st Ave,  New York, NY , 10021, United States",New York,United States,US,40.7127281,-74.0060152,ChIJBU_JUjZZwokRmHRAlpnlQS0,Morelia Ice Cream Paletas - Upper East Side,"1435 1st Ave, New York, NY 10021, USA",40.7694688,-73.9550072,OPERATIONAL,dessert_restaurant,dessert_restaurant;ice_cream_shop;dessert_shop;confectionery;food_store;store;restaurant;food;point_of_interest;establishment,https://maps.google.com/?cid=3261140053006513304&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,(646) 678-5932,4.9,457,Monday: 1:00 – 10:00 PM | Tuesday: 1:00 – 10:00 PM | Wednesday: 1:00 – 10:00 PM | Thursday: 1:00 – 10:00 PM | Friday: 1:00 – 11:00 PM | Saturday: 1:00 – 11:00 PM | Sunday: 1:00 – 10:00 PM,yes,places/ChIJBU_JUjZZwokRmHRAlpnlQS0/photos/AaVGc3n4kSijqJh4Q8ZOYGOrLgCPvPxbuUTnow6-Vy9jivIUPGk7j2IwVRvIeXdqfsFCk9Z90eh8y69bXlYpXy1Pe0XLeKYGjbq2x-xH0WTeGjcsKDzBWNz-W_sB_7CXUUD4XumZLxJqZcGRbHIFZ0M76rIpvM7WV7tjDVJwXZoO_nc2m6TuWDqjgT2Su0_VpybkjWlrTFHh0MXhVLq6uKpBq4VCKgDqp1Jzidk5oJz8Mn1EEqC3xMpFgc6f1qei5J4AV02noD3CW5A61jju5zZmYHPfUODrex17u15K4dLUzsDb-tAGn0zVed_-_HSU6x6ukFWXD_nB65Dtmkid5XzfUueTgZvjvQz0E-jXJSBH8xjvCLdCu-_AtRMlukPdEVz1lplrEfsJ9qbEnws8gUNvNRuUCPNfQ8uVedDH21gi-l6xBDls60bZeao8_2S93uor,Morelia Ice Cream Paletas - Upper East Side
7989,verified,rules-yes,unique name matches + same city,Moshe's Falafel,"SE Corner of W. 46th and 6th, Manhattan, USA",New York,United States,US,40.7127281,-74.0060152,ChIJnW1xnf9YwokRJCH1FQ1ne_4,Moshe’s falafel,"94 W 46th St, New York, NY 10036, USA",40.7573043,-73.98214,OPERATIONAL,falafel_restaurant,falafel_restaurant;vegan_restaurant;vegetarian_restaurant;israeli_restaurant;mediterranean_restaurant;restaurant;food;point_of_interest;establishment,https://maps.google.com/?cid=18337363613669728548&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,(212) 933-7414,4.5,357,Monday: 9:00 AM – 5:00 PM | Tuesday: 11:00 AM – 5:00 PM | Wednesday: 11:00 AM – 5:00 PM | Thursday: 11:00 AM – 5:00 PM | Friday: 10:30 AM – 4:30 PM | Saturday: Closed | Sunday: Closed,yes,places/ChIJnW1xnf9YwokRJCH1FQ1ne_4/photos/AaVGc3lc1I0AHqbDJ6snKf9AB8bdqVucQhmonOxpAu6A1i3CZcjBveN4NexNHJ1tHF8w-DhomBl5rg8lBdF4iky6Gd2MZs3nYbLDd65UHLOYONN3Se3eB5j6XwN0LNMqRocTFIwPEBwecg3HYoT16wxuejNS5Sh035htUC5823ZYvD8cgN5ajMaAUTMninr3fLiIbLjRBcj9Al1av3Dh4YLgdeLLIlmQyzVG164ykxm4XWdWBfOKHIsD8eraWHq9vCgCytgV9gfmjKICbRmvfBrcFsa1LqyTU3SS42zzrfjbFL-aIpwe9gWXsxysFE_BzH256T9W94IIpNfPL4lSwWJnkoxfU0zJWvtPysf5UXFJwWbuPzPaDhk20oAmNR7eqQ1gBIoxjx7QzHCnhSHJvJLF3YuTJ6fX3das4gb4A0ErH9A1ILN2Pxxp4xDRD92yblkn,Moshe’s falafel
7990,verified,llm-yes,"LLM אישר (0.95): Identical name 'Moshe's falafel' + same street address (142 W 83rd St) + same zip code (10024) + same city New York. Minor address formatting difference ('142w W' vs '142') is a typo. Restaurant types match (falafel, middle eastern, vegetarian). High confidence match despite deterministic system's hesitation.",Moshe's Falafel (UWS),"142 W 83rd St New York, NY 10024, 10024, United States",New York,United States,US,40.7127281,-74.0060152,ChIJpWnB11lZwokR0L7eQmeOZ8E,Moshe's falafel,"142w W 83rd St, New York, NY 10024, USA",40.7851728,-73.9753193,OPERATIONAL,restaurant,vegan_restaurant;catering_service;vegetarian_restaurant;mediterranean_restaurant;sandwich_shop;food_delivery;middle_eastern_restaurant;falafel_restaurant;service;restaurant;food;point_of_interest;establishment,https://maps.google.com/?cid=13936264146075958992&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,(212) 871-0182,4.8,208,Monday: 11:00 AM – 10:00 PM | Tuesday: 11:00 AM – 10:00 PM | Wednesday: 11:00 AM – 10:00 PM | Thursday: 11:00 AM – 10:00 PM | Friday: 11:00 AM – 5:00 PM | Saturday: Closed | Sunday: 11:00 AM – 10:00 PM,yes,places/ChIJpWnB11lZwokR0L7eQmeOZ8E/photos/AaVGc3n4FLJLl7ZuxiUraDM3xv3Ks6vq_v-CwdvJ6rprX-YCLQdEA_vwrMNTc7qs3XPN7hHj_slhn8OJFjctSiJkvaBxTsdNz9jzSk5Zrwi6t70-mML5YHcDh16tT3hmLMfEpOS_-XeJvSW4Cw8xOdCTR5uZT80Rucq-pCU1bPc5LLN1_HctAx4Xz-It-UdzLxDDZRGMcQ5-LtzKeUDazzIAQKIrrX_zax3jdKrl_VJay7ShrRcV1M_N3dz3EP8td_I8WjJ_Sso0hYFLBpN5CrkbAzvABwTrcdQ0Zdj319I6oEXraPbAOZzDFnYb5abGTSZxvx0QUgHgJA47ZaHzH1Jqzr4jOj7ziDvuFZ-M3lj1S6N_lifl0NSPPrcVzw4qHpfQ0w_vNkhRtLFzj36-o-tBdL7dAs0lxVuwPVzP3cZo1w1QgQy16n1C_0L4VdPDoHal,Moshe's falafel
7991,verified,rules-yes,unique name matches + same city,Moshe's Falafel Food Truck,"7th Avenue & W 39th St New York, NY, 10018, USA",New York,United States,US,40.7127281,-74.0060152,ChIJpWnB11lZwokR0L7eQmeOZ8E,Moshe's falafel,"142w W 83rd St, New York, NY 10024, USA",40.7851728,-73.9753193,OPERATIONAL,restaurant,vegan_restaurant;catering_service;vegetarian_restaurant;mediterranean_restaurant;sandwich_shop;food_delivery;middle_eastern_restaurant;falafel_restaurant;service;restaurant;food;point_of_interest;establishment,https://maps.google.com/?cid=13936264146075958992&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,(212) 871-0182,4.8,208,Monday: 11:00 AM – 10:00 PM | Tuesday: 11:00 AM – 10:00 PM | Wednesday: 11:00 AM – 10:00 PM | Thursday: 11:00 AM – 10:00 PM | Friday: 11:00 AM – 5:00 PM | Saturday: Closed | Sunday: 11:00 AM – 10:00 PM,yes,places/ChIJpWnB11lZwokR0L7eQmeOZ8E/photos/AaVGc3n4FLJLl7ZuxiUraDM3xv3Ks6vq_v-CwdvJ6rprX-YCLQdEA_vwrMNTc7qs3XPN7hHj_slhn8OJFjctSiJkvaBxTsdNz9jzSk5Zrwi6t70-mML5YHcDh16tT3hmLMfEpOS_-XeJvSW4Cw8xOdCTR5uZT80Rucq-pCU1bPc5LLN1_HctAx4Xz-It-UdzLxDDZRGMcQ5-LtzKeUDazzIAQKIrrX_zax3jdKrl_VJay7ShrRcV1M_N3dz3EP8td_I8WjJ_Sso0hYFLBpN5CrkbAzvABwTrcdQ0Zdj319I6oEXraPbAOZzDFnYb5abGTSZxvx0QUgHgJA47ZaHzH1Jqzr4jOj7ziDvuFZ-M3lj1S6N_lifl0NSPPrcVzw4qHpfQ0w_vNkhRtLFzj36-o-tBdL7dAs0lxVuwPVzP3cZo1w1QgQy16n1C_0L4VdPDoHal,Moshe's falafel
7992,verified,rules-yes,unique name matches + same city,Moss Cafe,"3260 Johnson Ave Bronx, NY, 10463, USA",New York,United States,US,40.7127281,-74.0060152,ChIJj-Dtqb_zwokRYlU6uDe6ya4,Moss Café,"3260 Johnson Ave, Bronx, NY 10463, USA",40.885286699999995,-73.9099488,OPERATIONAL,cafe,cafe;brunch_restaurant;vegan_restaurant;vegetarian_restaurant;meal_delivery;food_delivery;coffee_shop;breakfast_restaurant;food_store;american_restaurant;store;restaurant;food;point_of_interest;establishment,https://maps.google.com/?cid=12594802581395101026&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,(347) 275-5000,4.4,655,Monday: 7:00 AM – 8:00 PM | Tuesday: 7:00 AM – 8:00 PM | Wednesday: 7:00 AM – 8:00 PM | Thursday: 7:00 AM – 8:00 PM | Friday: 7:00 AM – 3:00 PM | Saturday: Closed | Sunday: 8:00 AM – 8:00 PM,yes,places/ChIJj-Dtqb_zwokRYlU6uDe6ya4/photos/AaVGc3mYivNR2MaXfpBbQygGItcTzbxXz6mi-ANhxgR8ukdzSiSz8lDA1B3AxEcpxDOukk5uNtMS45m-vPR8MQnQQCjonjhXy_ZFwYEEj1ISl-6G-i6Mqz64AbsTPWI8CQKg5XhXFRmjh0J4-2kmv0uR65oK9MvNFsOvb2e0LmCgKxW-2DsOJ2kQcXAFWT97koB-p6WvUcZjz-esITnhA9jmlWHGgVqsKNni-8zlRMqyv-bSf-ItRNg2z4Cu7tOq1eKj_LMkqBDcGmEKzd-BCmwV-L4nSK5A-8bVavEtwb4B4a1-KWXbHScNC1P0opl6zhxtqP9J03Oz6NQpSkdTahnE3vSgfYpovDGp9rBpYYAC0H6x7VbCkSytsW3uxjyRvwLde1VqPAzcLlry1ugaSXVpk5EZGVtkB7x_qWuGnM_zw4ZUjBg1,Moss Café
7993,verified,rules-yes,unique name matches + same city,Moti's,"5007 16th Ave, Brooklyn, USA",New York,United States,US,40.7127281,-74.0060152,ChIJRxX1CClFwokRhxDzLH1JHTE,Moti's,"5007 16th Ave, Brooklyn, NY 11204, USA",40.6301407,-73.9861119,OPERATIONAL,restaurant,pizza_restaurant;restaurant;food;point_of_interest;establishment,https://maps.google.com/?cid=3539065684156944519&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,(718) 438-9833,4.5,194,Monday: 6:45 AM – 9:00 PM | Tuesday: 6:45 AM – 9:00 PM | Wednesday: 6:45 AM – 9:00 PM | Thursday: 6:45 AM – 9:00 PM | Friday: 6:45 AM – 3:00 PM | Saturday: Closed | Sunday: 6:45 AM – 8:30 PM,yes,places/ChIJRxX1CClFwokRhxDzLH1JHTE/photos/AaVGc3ldyOlJQcExtWW-5b8FsaxLeeKkywtP7SwIbm-a7FAmglIEJ-q_s_vZ_4MjfVRypQzaJtSz1eljzEdkP4OuMcbmKf-G-BjIm3rgK3xZrw2i-T2Hf5arke3lJf-YLmqVWM_b6a5OQW9hvF84Pqrfw2BkwAydeJhAhUgy3Wwn9mV2ZYKEC5DeufNqXOnfHWq4YdnVfh2lXCwWGYGUaWfMP3rsZTZLz6grA2ipRWpgZD06xviwXTjFqKzRIfjvIx1YgxA981EsYmM6_ZuduFzNb8wsAXXHviRjib_vGYSZw-YKaJ00sP_od9XjjDodzFUck3JlrUqHmHLg81Qtgzfk0MpEzbb_Il2LnZjdSaF1bMNzzw_J_-9TP9JY9k2HfSj5o1LG3TW0EvXIC_rt_WgtQlt-6yjUghIQQWMliItRAj_RRn8T7mUuaW4K3uDSvpfc,Sruly Discovers
7994,verified,rules-yes,unique name matches + same city,Mozzarella,"264 Lee Avenue, Brooklyn, NY 11208, USA",New York,United States,US,40.7127281,-74.0060152,ChIJgUzPzehbwokRAkIhEIPwWDk,Mozzarella Kosher,"264 Lee Ave, Brooklyn, NY 11206, USA",40.6998186,-73.95385519999999,OPERATIONAL,restaurant,pizza_restaurant;fast_food_restaurant;pizza_delivery;meal_delivery;meal_takeaway;food_delivery;restaurant;food;point_of_interest;establishment,https://maps.google.com/?cid=4132317103814427138&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,(718) 783-5555,4.5,673,Monday: 8:00 AM – 7:30 PM | Tuesday: 8:00 AM – 7:30 PM | Wednesday: 8:00 AM – 7:30 PM | Thursday: 8:00 AM – 7:30 PM | Friday: 8:00 AM – 7:30 PM | Saturday: 8:00 AM – 7:30 PM | Sunday: 8:00 AM – 7:30 PM,yes,places/ChIJgUzPzehbwokRAkIhEIPwWDk/photos/AaVGc3kiokFlXqEuVYFWga9wXG-mJlKQzxVOnKCRilIX4gkO42TRYGeNSqyX0kENmIBKiCHbtFU-3TLdFy36RpFrI7E6e4oV0Aa5gNwF-szJ3uwCPoW84JzU0aV1-PJUjmPfRik5mPCXlHR-4ySePAqu7T7-Rjm6KYp8v9AwM2gaCHsc9KwhfqL0ds3gK2apFGleGE_7DTXbkr8Cx1UMTm5GqBCmawS3Eg475hJgbB0Bvd5DLS25Os8_Y4Ok6UFxlmvWJN6e4gwHWcAdSSNeRb8fzZPv3AnFsd0tpbB58_n3r_qEXPMiAXj_D9XWvjkcwX6RwAb2pOSXoO4sdN-MqM5gSSNXn8gvOzuy4CS1aXoWnNzpv-BJDwXN7yP8lPo6WLPGy7rH95syrvVBaBgphu5_J5ZLw0_U9uLwxdlsPYR8EHYg3A,Raulyn García502
7995,verified,rules-yes,unique name matches + same city,Mr. Broadway,"209 W. 38th Street, New York, NY, 10018, USA",New York,United States,US,40.7127281,-74.0060152,ChIJo1t6uatZwokRfS-8XExxTTY,Mr. Broadway,"209 W 38th St, New York, NY 10018, USA",40.753926,-73.9892168,OPERATIONAL,deli,deli;asian_restaurant;food_store;store;restaurant;food;point_of_interest;establishment,https://maps.google.com/?cid=3912908224042119037&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,(212) 921-2152,4.5,5207,Monday: 9:00 AM – 10:00 PM | Tuesday: 9:00 AM – 10:00 PM | Wednesday: 9:00 AM – 10:00 PM | Thursday: 9:00 AM – 10:00 PM | Friday: 9:00 AM – 3:00 PM | Saturday: Closed | Sunday: 10:00 AM – 10:00 PM,yes,places/ChIJo1t6uatZwokRfS-8XExxTTY/photos/AaVGc3lsrI0BZAp_a9c8RCUssTNZUU1ocbbMfpe341am9wwiHSxhT7qHIBTU73B3BcoCDAbkG8oVDO83Y2zNAeegVCtowUOUqf17o8hDC9Bg6zSPD1hzB1JgBSMRH2uqQg43LUjNLw0I9DKpXBoTUDPGODHxd_dxJt4QD12sjTWsqLnV0JnoLAnFugHLgIViTiCJw8A4GcMoJiRhcJcvmlmnOnsqWA4mh2dGPpREsgIlg7SwRwud8DWVeXSb6F0PraH89jkUDM_lsZcnPC6EUkDlaEXqqERnroZMn2vwr6yQz8FVerxOMVPFIzRlb-Gy7hNkQBrQOOP_WSx-yZ0ZS1C72tXJ31vHfocegbYgANV7Hh79-WU7xxjQd18QS7td4qxWH97E0pi8pqaOG4Iq3NMogpNOO-ep3NDZ4NFsvIU_isUJH3IQb1AdJ9vxe-wBIipS,Mr. Broadway
