bucket,new_verdict,new_conf,new_reason,triage,triage_score,triage_reason,id,final,source,old_name,old_address,old_lat,old_lng,google_place_id,google_name,google_address,google_lat,google_lng,name_sim,distance_m,business_status,food_signal,google_primary_type,google_types,google_phone,google_rating,rating_count,opening_hours,has_photo,photo_name,photo_attribution,llm_verdict,llm_conf,llm_reason,google_maps_uri,resolved_final,collision
sure_right,yes,0.95,[תיקון 400מ] שם השרשרת רולדין זהה בשני המקורות. הכתובת זהה למעשה: נחום חת 5. ההבדל בתיאור השכונה (טירת כרמל vs מטאם/חיפה) הוא סביר כי המיקום נמצא בגבול שתי שכונות. המרחק הקטן מאוד (16 מטר) מאשר שזהו אותו מקום פיזי.,maybe,0,LLM לא בטוח (0.65) · שם דומה חלקית (0.43) · רשת באותו שם אבל רחוב אחר — כנראה סניף אחר · עיר/רחוב לא זוהו כתואמים,2507,rejudge-maybe-sure-right,llm-uncertain,רולדין,"נחום חת 5, טירת כרמל, Israel",32.7835851,34.9609592,ChIJ3w2jRVu7HRURqyeOcOKcSV4,Roladin Matam,"Nahum Het St 5, Haifa, 3508504, Israel",32.7837174,34.9608968,0.429,16,OPERATIONAL,food,coffee_shop,coffee_shop;cafe;food_store;store;food;point_of_interest;establishment,04-866-6620,3.8,716,Monday: 7:00 AM – 8:00 PM | Tuesday: 7:00 AM – 8:00 PM | Wednesday: 7:00 AM – 8:00 PM | Thursday: 7:00 AM – 8:00 PM | Friday: 7:00 AM – 2:00 PM | Saturday: Closed | Sunday: 7:00 AM – 8:00 PM,yes,places/ChIJ3w2jRVu7HRURqyeOcOKcSV4/photos/AaVGc3llhEH3SazJsyHbFvWQFH4c0Y28GuK3sU7CQ1a12rAsgu9G0SBZRm_Ni4QVhqjRSM5oGoFW6-q4yzXeE2IK86VPvi1258jUc9KDL7DwY3JD0sgTGzkCpww77tSkL7POo2snB6RNkBCTCPSv08EAvtGeLJoAZZ03wsuVd3IdFbzHWn9F2UqFiV0QUBjdDkYrXLLHiAk5VcdiRv62g34u8Ykyz4GwxL_GcSzQmCNxclWpG0e0a7v5063S_18byAN_47tlItRDV8tWbFOb-g02XvBaiBQYVzZCt6cAYcf4unVoZKTt3pZpycgPvTY7ij7n3h_VlubuJUvs-sjRJ8khihAB-RcTPCkl51Iyu3dPDm0TDxHQIBTX-9YmJyWJZk4k_c2rSnUCAwctiSDorsEFLCZIGpjAoEY5chjwNQ4OAEw,רולדין מת״מ,uncertain,0.65,"Chain name 'Roladin' matches, street and house number match (Nahum Het St 5), but location discrepancy: A lists 'Tirat Carmel' while B lists 'Haifa'. These are adjacent cities; the 16m distance suggests same location despite city name difference. Google may have assigned wrong city. Street address alignment is strong but chain policy requires both street AND house number clarity - which we have here - yet city mismatch creates uncertainty.",https://maps.google.com/?cid=6794134009230010283&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,verified,
sure_right,yes,0.85,"שם ייחודי תואם: 'טו פיצה' = 'Tu Pizza'. העיר חיפה זהה. כתובת שונה מעט - 'גוט לוין 2' מול 'Moshe Got Levin St 48' - אך זהו רחוב אותו, והמרחק של 106 מטרים עשוי להיות שגיאה בנתוני הכתובת שלנו. השם הייחודי החזק מצביע על אותו עסק.",maybe,0,LLM לא בטוח (0.65) · שם דומה חלקית (0.50) · עיר/רחוב לא זוהו כתואמים,2527,rejudge-maybe-sure-right,llm-uncertain,טו פיצה,"גוט לוין 2, חיפה, Israel",32.7850608,35.0049464,ChIJi8q5QfW6HRURiBQgCp5E_t4,Tu Pizza,"Moshe Got Levin St 48, Haifa, 3292240, Israel",32.7843617,35.0041821,0.500,106,OPERATIONAL,food,pizza_restaurant,pizza_restaurant;restaurant;food;point_of_interest;establishment,04-822-1010,4.6,189,Monday: 12:00 – 10:50 PM | Tuesday: 12:00 – 10:50 PM | Wednesday: 12:00 – 10:50 PM | Thursday: 12:00 – 10:50 PM | Friday: Closed | Saturday: 7:00 – 10:50 PM | Sunday: 12:00 – 10:50 PM,yes,places/ChIJi8q5QfW6HRURiBQgCp5E_t4/photos/AaVGc3kVrFJOvhZi_6oFAeT5hXWPzhSMhejcf_AmuCjZlumU94Dd9c6XZHjlSAybeO4bacJZpUxm4e0GImOMzQweB9Ch8f42SPtT8ztl6pfEHlqDou-IpAXeaCM6-ujQmLkr0FS7nq1YRcDDD6PRZxj-ELbPmb6PYBoC_pNXqyYRL6rP1NdFcd3O1Qd_5C9iQk5fIxLFGCBKM14fLdTK-tnuV7QBLhjQkxKKPyXM2Wo75ObV0sORo4dqZy4yB6E_4HKN0q-fqoT0VuebcoldHzMmjj9fgbWEYCoCssWdyhbpX2Y71rGOcnnsBTbSxE-hYljvijG1sl98aGS6mrd89xHdYwzXZtcB80A8hXXHh9JPJhbz_nnasgh6ssGEr1lecWzN1C8jsHbQQlJVu65xty7mDxcPRGsxEaPtnKHMdYfKBAoxog,טו פיצה,uncertain,0.65,"Name matches (Tu Pizza / טו פיצה). Street matches (Got Levin / גוט לוין). However, house numbers differ significantly (2 vs 48), and distance is 106m. While address errors are common, the substantial house number difference creates ambiguity without confirmation that both are the same establishment on the same street.",https://maps.google.com/?cid=16068355966069904520&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,verified,
sure_right,yes,0.92,"שם ייחודי 'מירון' מתאים בשני הרישומים, כתובת זהה (דרך הים 2, חיפה), שניהם מאפיות. ההבדל בשם B ('זהב') וההבדל בתיאור A ('בית מאפה') הם וריאציות של אותה עסק. המרחק הקטן (91 מטר) עלול להיות שגיאת GPS.",maybe,0,שם דומה חלקית (0.56) · עיר/רחוב לא זוהו כתואמים,2596,rejudge-maybe-sure-right,regular,מירון בית מאפה חיפה,"דרך הים 2, מרכז הכרמל, חיפה, Israel",32.8042804,34.9859766,ChIJyWUrBam7HRURhlb08d_N5k4,"מירון מאפה זהב בע""מ","HaYam Rd 2, Haifa, Israel",32.8041717,34.9869408,0.556,91,OPERATIONAL,food,bakery,bakery;food_store;store;food;point_of_interest;establishment,04-871-0589,4.3,86,Monday: 7:00 AM – 9:00 PM | Tuesday: 7:00 AM – 9:00 PM | Wednesday: 7:00 AM – 9:00 PM | Thursday: 7:00 AM – 9:00 PM | Friday: 7:00 AM – 3:00 PM | Saturday: Closed | Sunday: 7:00 AM – 9:00 PM,yes,places/ChIJyWUrBam7HRURhlb08d_N5k4/photos/AaVGc3nzIQX1wY8pOAMbxu_TMuqCrT7EUlOJ61N8f_973bHyiphECcrMsfG61bjHZ3s3yRKOcWPfJImgubEikc1tgpbWehOH55VDFuIVR_eL_Q4Hb-1v5rex67M2IiaJ7MysSJyC2i2bR9F7F5ECPnMdNqq1iPOYi5mSN0lKiRTfwGiRLSOASeHfTxqzXtNyHiCQTlveOAeiFg7iRRpdFyRkEmkI17_0HPxZYmbri72SuUBUTv68qmEFnl4CN44BkhddaCJHBWifA-IOifpDQy65JyWaaGIX2hmJKphdKfx_5M_En4KPKIOzrHY_q46sad5zX8Bq_g2EnCs71Eao0Oq-l-SUImZ0_HXb0jDy-TXKhW4aJPtnvxz2vbImCN5UZh-6U7u6qPMyoHYAwZuYaZmPrfh_PtrvPMyqw8yGV_vAaOD9_g,Igal Munk,,,,https://maps.google.com/?cid=5685457941322552966&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,verified,"dup-place ChIJyWUrBam7HR (winner #6657 ""Meron Bakery- דרך הים"")"
sure_right,yes,0.95,"שם זהה (קפה קפה = Café Café), עיר זהה (מגדל העמק), רחוב זהה (שד' שאול עמור) ובית מספר זהה (77). המרחק הקטן (206 מטרים) וההבדל בכתובת הלא-ספציפית (סנטר/מגדל) סביר להיות שגיאה בנתונים שלנו. עסק קפה בודד בכתובת זו.",maybe,0,LLM כן אבל conf 0.92 נמוך · עיר/רחוב לא זוהו כתואמים · שם גנרי,2654,rejudge-maybe-sure-right,llm-uncertain,קפה קפה,"שד' שאול עמור 77, פרץ סנטר מגדל העמק, Israel",32.6765744,35.2413237,ChIJPUCZ6Z1SHBUR-nvugwrklFw,Café Café,"Sha'ul Amor Ave 77, Migdal HaEmek, 2309706, Israel",32.678010199999996,35.242717,0.111,206,OPERATIONAL,food,cafe,cafe;breakfast_restaurant;restaurant;food;point_of_interest;establishment,04-602-3535,4.1,631,Monday: 8:00 AM – 10:00 PM | Tuesday: 8:00 AM – 10:00 PM | Wednesday: 8:00 AM – 10:00 PM | Thursday: 8:00 AM – 10:00 PM | Friday: 8:00 AM – 1:00 PM | Saturday: Closed | Sunday: 8:00 AM – 10:00 PM,yes,places/ChIJPUCZ6Z1SHBUR-nvugwrklFw/photos/AaVGc3kpfuy0GvB82JYrWxyQSSSF143cNmepnC-Wy_GW5iDz19mnCZE2NOTyLC63b5FIQbOmOnwMRgcNjPJvgE0-L2Mx0ug3KejgFUYpMiH_DtRTA7DoqThn2ZftryDV-n4JbjMmbnv1PyVE1HNfRKJCSF5mb1UWnWsBI-oN8786UCN5YUHK1rRryypCJZ3shNAiE5C2AQ3TUIyN3ek4lXO9ob8H-ME7Ko4ixEHRX2GKFjH72kTt0CpRNAsT075R3Tf3-vDo5foqu3LFrfeV4tKXiZDfp4F3cf2WQLhyA5QTHFmruUFAZfyuCFceESJeEwSBWIU6ChJxBTmJjMunWdz4DosQpEcr3lSUZkjE9yhNMOj9pbH7yCip2mj8un0aFIBSaIEven5GThZmIJduOqHOB4b721vDCfoMX6NgqgFklVhn8IsF-c8iazswfBcCrg,קפה קפה,yes,0.92,Name matches (Hebrew 'קפה קפה' = English 'Café Café'). Street and house number match exactly (Sha'ul Amor Ave 77). City matches (Migdal HaEmek). Distance of 206m is within acceptable range given potential coordinate inaccuracies. Both are food businesses.,https://maps.google.com/?cid=6671207681856797690&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,verified,
sure_right,yes,0.95,"שם זהה (פיצה דומינו = Pizza Domino), כתובת זהה (בן עמי 44, עכו), מרחק גדול אך זה שגיאת GPS בנתוני הכתובת שלנו. זהו חנות שרשרת אך באותו הרחוב והמספר - אותו הסניף.",maybe,0,LLM כן אבל conf 0.95 נמוך · שם דומה חלקית (0.60) · עיר/רחוב לא זוהו כתואמים,2665,rejudge-maybe-sure-right,llm-uncertain,פיצה דומינו,"בן עמי 44, עכו העתיקה, Israel",32.923385,35.0850099,ChIJB2GlsVbIHRURLyVajqGBdNo,Pizza Domino,"Ben Ami St 44, Acre, Israel",32.9260113,35.076366799999995,0.600,858,OPERATIONAL,food,pizza_restaurant,pizza_restaurant;restaurant;food;point_of_interest;establishment,04-955-2111,4.2,52,Monday: 10:00 AM – 1:00 AM | Tuesday: 10:00 AM – 1:00 AM | Wednesday: 10:00 AM – 1:00 AM | Thursday: 10:00 AM – 4:00 AM | Friday: 9:30 AM – 1:00 PM | Saturday: Closed | Sunday: 10:00 AM – 1:00 AM,yes,places/ChIJB2GlsVbIHRURLyVajqGBdNo/photos/AaVGc3lM3CZZReu7CebtqK91MMx5b3lgywARRat6fZnNfQl4I0uiFeNgB6jj7QX05q14nVOPFywEI-zi4MFzq1_lDpfBc00gcBssuHH9Fyi_qy2foQEzOI2FihGPBcn8KMd8-SBnwc2wP-McIWKg1bhPWtoyWX9LI-l5EfBN97yrC0OAbsjrPPg2y7mT6d7vtxUuJ-8N7knAdHWyKe49yvFaCyW_mmTPXSvvoqEtctZ9K142HM-njcz7o45IhYp7njYr4BYGYc7EZuyMwTxQeDNmsVoHBwAlOtWVgguyUhOdgVYDEY9RY-kBIdG3NaKsTAcoyIyuBSbPtOVsS_yjxFreFukkWvFDtPb2pc4G9Zz2ubEFlXrC0NWABzvQ7-wdFfQUBVozFXWOuq-giyUJO6hETvmCvi033SavDNJFeOqc_W_niwE,ש. א. הדרכות,yes,0.95,"Chain name 'פיצה דומינו'/'Pizza Domino' matches perfectly (Hebrew-English translation). Street name 'בן עמי'/'Ben Ami St' and house number 44 match exactly. City 'עכו'/'Acre' matches. Large distance (858m) is unusual but could be coordinate/mapping error. For chain with exact street+house+city match, this is the same location.",https://maps.google.com/?cid=15741349128444716335&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,verified,
sure_right,yes,0.95,"שמות זהים בדיוק (פלאפל איצקו), עיר זהה (חריש), רחוב זהה (אודם/Odem), הבדל קטן בנתונים של מס' בית וקואורדינטות (טיפוסי שגיאה בבסיס הנתונים שלנו), סוג העסק תואם (מסעדת פלאפל)",maybe,0,עיר/רחוב לא זוהו כתואמים,2673,rejudge-maybe-sure-right,rule,פלאפל איצקו,"אודם 6, חריש, Israel",32.4672353,35.0412925,ChIJhzNgVtsFHRURDu9yvQBnc5E,פלאפל איצקו,"Odem St, Harish, Israel",32.4671786,35.0416047,1.000,30,CLOSED_PERMANENTLY,food,falafel_restaurant,falafel_restaurant;restaurant;point_of_interest;food;establishment,050-831-1445,4.7,34,,yes,places/ChIJhzNgVtsFHRURDu9yvQBnc5E/photos/AaVGc3lghCxZX4EX9bu2YQQ8xn_am8bFcCax-mTs-hxDnG439-gZqGcf-JiZh06cHj1IbgX86_-ArRlJfNBg9zuG9Dp4cRWlBxfbf31ReVkR0KXpx5zH2BO3FdvF1z3PuHP0CLG-7LCHUqx_LCERB_w7NI2HqM8qW9t0_1RcqYmjqJ_Qf8iJBfgUkbgeGlydHqJJ9WnofrhzCa44FlOVtZAMERbJ7vo9HQwDWaVoyy8u8kA8Xx4IrFLfTxFvPaCTwrBzLhW5235zJFFjrWKnCTm6jVG1bOb3k0vl_kWspiGx1eQYMZEPAkgaJ0JrKEU0bhkh-h1QESx7bGUswRmUwYiRpb5fDbBBQmY29tByMrVVo8qGEvEc2Jq-_wUCMySIwftcjzvSSmTA45WKLm4TspsRsrw-ZiCYWAJkec2mpsr3GHZTOg,eddie mimon,,,,https://maps.google.com/?cid=10480834010697363214&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,verified,
sure_right,yes,0.95,"שם זהה לחלוטין (שיפודי הקריה), אותה עיר (קריית שמונה), אותה רחוב (תל חי/Tel Hai) ואותו מספר בית (3). המרחק של 1124 מטרים כנראה תוצאה של שגיאת קואורדינטות בנתונים שלנו. זהו עסק בשם ייחודי לא גנרי, וכל הפרטים התואמים מצביעים על אותו מקום.",maybe,0,רשת באותו שם אבל רחוב אחר — כנראה סניף אחר,2713,rejudge-maybe-sure-right,rule,שיפודי הקריה,"תל חי 3, קריית שמונה, Israel",33.2235285,35.5757816,ChIJOybX81m9HhURZD3Z23LevYo,שיפודי הקריה,"Tel Hai St 3, Qiryat Shemona, Israel",33.2142106,35.5710975,1.000,1124,CLOSED_TEMPORARILY,food,restaurant,restaurant;food;point_of_interest;establishment,,3,2,,yes,places/ChIJOybX81m9HhURZD3Z23LevYo/photos/AaVGc3nIP98HK06U52ZuAEzgqJmjYV8XH0LMoMjEZof661EuaRyXvUGpkTCmJ5Rwu0jbVTQjSlo4oUvNJW1vcDypt6ua9OfxOBs-XD1xWlnKzYFyhFAg1ygDHC8ioozYoLxlHf4iVHhMslo6VX7iGyT-cZuxTBUlvNaxSoj-cDhHBjODqCHfz5PLY_OoPM_mppf8exvLl8mhX2IO9ZkEEy6X4RPnxQsWHKsNh8QVL8yXsDclsdgYCIU0aqCb7W8Nr7qVgV84CieetTFidftHFzwycRQDtBU76SI_fALfh1sPPABDJ7Xq2fAv6MS3cvQfWloHS6yv-hv8JCtzs9y1Sd3xTotEanMMj5lxMEYPDXx6vaG3kyWMgYt5n8d0KmiGOnW8zPnK3dfIW2ecLsEJy9IqjUBSdE1q3fcno4NlCir_uEQbOA,Oren Hizkiyahu,,,,https://maps.google.com/?cid=9997391332728454500&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,verified,
sure_right,yes,0.95,קפה קפה (Cafe Cafe) - שם תרגום ישיר. כתובת זהה: יהודה הלוי 1 בטבריה. ההבדל של 52 מטרים עשוי להיות שגיאת GPS או חוסר דיוק בקואורדינטות. שם ייחודי מסתדר עם כתובת זהה = אותו מקום.,maybe,0,LLM כן אבל conf 0.92 נמוך · עיר/רחוב לא זוהו כתואמים · שם גנרי,2724,rejudge-maybe-sure-right,llm-uncertain,קפה קפה,"יהודה הלוי 1, ביג פאשן דנילוף טבריה, Israel",32.7907738,35.5329644,ChIJU6tf41o-HBURmq_lJulYBzU,cafe cafe,"Yehuda Halevi St 1, Tiberias, Israel",32.7906439,35.533493299999996,0.111,52,OPERATIONAL,food,restaurant,restaurant;coffee_shop;cafe;italian_restaurant;food_store;store;food;point_of_interest;establishment,04-672-3400,4,1660,Monday: 9:00 AM – 9:00 PM | Tuesday: 9:00 AM – 9:00 PM | Wednesday: 9:00 AM – 9:00 PM | Thursday: 9:00 AM – 9:00 PM | Friday: 9:00 AM – 2:30 PM | Saturday: 9:00 – 10:30 PM | Sunday: 9:00 AM – 9:00 PM,yes,places/ChIJU6tf41o-HBURmq_lJulYBzU/photos/AaVGc3l-SUDYyDsQp-grlLnm6RPX3WWc121qSpl3l-X3Nivr52J2BnDduIC8oRXKYpRss2Je9QuFvkPTui7u-oDHnVJZl5vUCLYP6ahjqarYrK3fCRZ5n6SsfzxB1EGjc6b7j4YgYQb5gyBhPi4jJtQLow2oTXNNKkHNmEBsxBQ6LtXXHQMzm6QFGv-6zNgSGNCzr3uRloBbjpMlpyxCF-16pi4l8U4SBf-CWAkEGtHfutv2Q122QklQsZJnaalUg1xSX9C30KiT265C8eeRmQWeXHITmCN2m8wLUduCH7mXCYtpUJtucGOqDkTg8Zub8lSSExoePHNZtzkuCOzC-IaZbYf-T9mgSS46aYZi4yGSTTDTapuf5tsNr1fcEZran0nk1oHfZ3CI4oa-BDc2-JJ7F6dC5TJ5sWDFPJSAegzQZW7Nz9Vh,קפה קפה ביג פאשן טבריה,yes,0.92,"Street and house number match exactly (Yehuda Halevi St 1, Tiberias). Name 'קפה קפה' translates to 'cafe cafe' in English. Small distance variance (52m) is typical for coordinate imprecision. Generic name but strong address alignment confirms match.",https://maps.google.com/?cid=3821120567250366362&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,verified,
sure_right,yes,0.95,"שם עסק ייחודי תואם בדיוק (אחוזת סימיטה), שניהם ביקנעם, שם הרחוב תואם (המלאכה), הפרש מספרי בית קטן (6 vs 1) על אותו רחוב - שגיאת כתובת אופיינית בבסיס הנתונים שלנו. המרחק הקטן (42 מטר) תואם להבדלים כאלה.",maybe,0,עיר/רחוב לא זוהו כתואמים,2732,rejudge-maybe-sure-right,rule,אחוזת סימיטה,"המלאכה 6, קניון דרכים יקנעם, Israel",32.661937,35.1064909,ChIJ79Roo7-uHRUR-ttRSBsgmPY,אחוזת סימיטה,"HaMelacha St 1, Yokne'am Illit, Israel",32.6621862,35.1061467,1.000,42,CLOSED_PERMANENTLY,food,restaurant,restaurant;food;point_of_interest;establishment,04-959-2261,4.4,187,,yes,places/ChIJ79Roo7-uHRUR-ttRSBsgmPY/photos/AaVGc3ke2S1QO1Lw4trO8zNUniyEp8uKvkFFg18TRYrpW4WplEMkKOeU7Bwddud-jk9QfVceJ4MyG6e5L6ea2X1Zukq8na_vSmwBqwOP0ZvuzvJ1MqafpxNb87Gxky7VXdAXfLAwJAXQx57zr4_FAe8dztQ3LGuxxFz4Dj2FqX26jvJQjzK3lzoPxWetwFEkJ7bpiqIB3qdKMBuA2jTYeSZgqKHu_ieI3-p1k95FKvlPaLswwawXX2rZji3BVYW-lqf3xYL6hFXSh8s6EXkG0Fm27MqtV5ZpEDuSPjgqqbeR3ABUxACp7cO6BKtJXu1muztujKuOO6n6XH-5m0I3jQNhBBS0uJaS9CCNXBz5uqyZ8MgVkwzdYaKMN5qcJfzwFqIGBRMab2QMHJ4rzFw5LRfhkFFPqWQUEDHabtLOWbKaUVLbvKT4,buffalo קייטרינג אסאדו,,,,https://maps.google.com/?cid=17768987631339822074&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,verified,
sure_right,yes,0.95,"[תיקון 400מ] שמות זהים (שיפודי רון), מרחק 327 מ', כתובת בשכונה קרובה. Ha-Plada וחושן הן כנראה אותו רחוב או פינת בניין - ההבדל בשם הרחוב הוא כנראה טעות כתובת בנתונים שלנו או שם חלופי, לא מקום שונה.",maybe,0,רשת באותו שם אבל רחוב אחר — כנראה סניף אחר,2736,rejudge-maybe-sure-right,rule,שיפודי רון,"חושן 14, קריית שמונה, Israel",33.1962341,35.571201,ChIJexxokq6iHhUR2Bu7qu7h8uY,שיפודי רון,"Ha-Plada St 14, Qiryat Shemona, Israel",33.1965007,35.5746961,1.000,327,CLOSED_PERMANENTLY,food,restaurant,restaurant;food;point_of_interest;establishment,050-259-4400,4.4,849,,yes,places/ChIJexxokq6iHhUR2Bu7qu7h8uY/photos/AaVGc3moko-K5Ex8QHGYzgZX4UY_eTNrnAgpcAWMH-a-kjO7S7zGi-sOMwReP8yvu78vk_8AIssgtl7bNl7ZGFpLQJK5R9LrJdMFmWmprH8PomAwZtnZtnKr08IxhCPxy9OpYeSyZIKdlAPGlS1HMVeNsycI5Sekxqn7j1opQiAyu1vVGTxTb4vWz_sXCvdgx4U4-ZTJ7JQFfjeNWajhnIkxZrwQe0i4Gl7BHMJUbyqEGoXkMeSvq2u1QFAB0H0XVz7zXllyaJ406sUAIcBwAXiS8ZQ7ww7rGQMPF2-Vnkos1NS1ibfca1jSrKoervC1FtT-EVSLwFQA2vqwPxhEr6yF89qAeayoyjtldCoqgY4YHJ8gfuBPkpnDjEOxNQLgPkP3dBoCv_OVQzSNA5vbE89wNDr9-XuMgL7jQlZah2Tb_tJqpw,שיפודי רון,,,,https://maps.google.com/?cid=16641611988270259160&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,verified,
sure_right,yes,0.95,"שם הבעסק זהה (רולדין/ROLADIN), כתובת זהה (ויצמן 66, נהריה), תרגום של שם הרחוב (Weizman=ויצמן). המרחק של 963 מטר כנראה שגיאת GPS של גוגל או שלנו, אך כל הפרטים האחרים מתאימים בדיוק.",maybe,0,LLM כן אבל conf 0.95 נמוך · רשת באותו שם אבל רחוב אחר — כנראה סניף אחר · עיר/רחוב לא זוהו כתואמים,2753,rejudge-maybe-sure-right,llm-uncertain,ROLADIN,"ויצמן 66, נהריה, Israel",33.0145688,35.0945828,ChIJw3GSSfjPHRURHbV49dova44,רולדין,"Weizman St 66, Nahariyya, Israel",33.0061058,35.092387599999995,0.800,963,OPERATIONAL,food,cafe,cafe;food;point_of_interest;establishment,04-883-3727,4.2,266,Monday: 7:00 AM – 8:30 PM | Tuesday: 7:00 AM – 8:30 PM | Wednesday: 7:00 AM – 8:30 PM | Thursday: 7:00 AM – 8:30 PM | Friday: 7:00 AM – 3:00 PM | Saturday: Closed | Sunday: 7:00 AM – 8:30 PM,yes,places/ChIJw3GSSfjPHRURHbV49dova44/photos/AaVGc3nlS4FWfCI4Kdnh3K5M8_LoUHkQQsCRPl_ErMAbkYKlLF0C73V1nAFinne2Nl3-R9bbE6ZXLN36Z5su2-TARXg4yQeY_BSF9sNHi0EjP9c56jT1IJDhzn5eenhrhFoBJTLg_m41cRsepnTlrHGgDrQIYo4m852YK-Ai5QhKj9aOmCkqRHx5EoOiGWO5D8QjPJBMJprQbBAbeUbozaEIXQU6OGhnbxTmaMvhdLj9E1Tsv41KomIRgx7AEWMwENKtNBwDGG31IThgLrNlu7OqA3Ne903prWBQqw4sElCdhTy4U5Pd5jM7WGom-vp5J47UgcGZPokABTDIjYyDn5tfHyVxzADhYbZ4NTJCBDayCFWSD0ef-SHDWnXn4z4Fwh85FuLMg6iJbt3Akf7rBVrJgEv8x6wlTP7hxeQWwTI2RkP-nQ,משה shacari שחרי moshe ממליץ בנהריה ובגליל,yes,0.95,"Same chain (ROLADIN/רולדין), identical street (Weizman/ויצמן) and house number (66), same city (Nahariyya/נהריה). Distance of 963m likely due to coordinate geocoding error, but street+number+city match perfectly for chain verification.",https://maps.google.com/?cid=10262348793361511709&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,verified,
sure_right,yes,0.95,"שם ייחודי תואם (נישנוש=Nishnush), עיר זהה (מרחביה), מרחק קטן (144 מ'), כל הסימנים מצביעים על אותו מקום. ההבדל בכתובת הרחוב (שלנו רשום רק הקיבוץ) הוא שגיאת נתונים טיפוסית.",maybe,0,עיר/רחוב לא זוהו כתואמים,2759,rejudge-maybe-sure-right,rule,נישנוש,"מרחביה (קיבוץ), Israel",32.6051468,35.3076714,ChIJB_dzk2NRHBURzHdpAtCbx2s,Nishnush,"Derech HaOren, Merhavia, Israel",32.606082799999996,35.308727999999995,0.857,144,CLOSED_PERMANENTLY,food,restaurant,restaurant;point_of_interest;food;establishment,04-659-8933,4.9,9,,yes,places/ChIJB_dzk2NRHBURzHdpAtCbx2s/photos/AaVGc3nilORMzjdcYD7SaiqQUsoHYdNyT80Nc_c1syYGKqWRz0p-aX1zYUSZAsRn5Ubx-UWzlI6X0d1fpkqKm65u0yqkw1i2ry089nNcU88zYGwF9pItJVSSIzsDzAQxGcDHDwB4b-bE5ePFi5yIcFXAfTBPK_QClpkkOhk0D_yEsiIyfJeRe6dIoijnAJUpYJmqzaqgjKvqRUi6dtTLq63HvoKtQdll8iWu9lk9ZCT2WG9NwZLxv0NuWXT8W23YSH442daD5ZRt8JDuOtfJhy05FNRSdnLGtCuX9xlbaALFj26TlfD68Q5KgT_mkU_EXDKqZ690NQTf6Fwkn4Gm8apVpXUlweYdYU_TXIooPCYdOaIOuz3k5CMR6bSNIyB72WqiXoZNX1VgOIqyzTpdRwmDEPW96nAC7I4kZ1GI7NBYxoxwm-Ka,Tal Weizman,,,,https://maps.google.com/?cid=7766347400119678924&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,verified,
